user_id,country,age,gender,subscription_type,avg_listening_hours_per_week,total_songs_played,skip_rate,satisfaction_score,churned,monthly_fee,join_date,skip_rate_pct,tenure_days
U1197,UK,15,female,student,5.4,521,0.2,3.0,0,5.0,2024-04-02,,601.0
U1626,India,44,male,family,9.5,535,0.2,4.0,0,7.99,2023-03-10,,990.0
U1183,UK,60,female,premium,13.6,513,0.2,5.0,0,9.99,2023-06-21,,887.0
U1122,Kenya,43,male,premium,6.0,519,0.2,4.0,0,7.99,2023-06-11,,897.0
U1587,UK,39,male,premium,4.5,495,0.2,3.0,0,7.99,,,975.5
U1124,South Africa,51,female,family,5.1,481,0.2,4.0,0,7.99,2024-02-29,,634.0
U1357,USA,32,other,premium,10.0,500,0.2,1.0,0,9.99,,,975.5
U1393,U.K.,36,male,studnt,17.2,506,0.2,3.0,1,9.99,2023-08-21,,826.0
U1025,IND,35,female,fam,13.0,532,0.1,2.0,1,9.99,,0.1,975.5
U1623,India,35,male,family,8.2,493,0.2,4.0,0,12.99,2024-01-13,,681.0
U1243,Nepal,59,female,studnt,5.6,466,0.1,2.0,0,9.99,2023-09-23,0.1,793.0
U1321,U.K.,43,male,premium,23.3,502,0.2,4.0,0,7.99,2022-03-03,,1362.0
U1106,South Africa,29,female,studnt,9.6,482,0.2,2.0,1,7.99,,,975.5
U1472,Kenya,41,female,fam,0.6,463,0.2,4.0,1,9.99,,,975.5
U1077,Nepal,23,male,premium,8.4,501,0.2,3.0,1,9.99,,,975.5
U1078,U.K.,33,other,premium,14.4,487,0.2,1.0,0,9.99,,,975.5
U1421,United Kingdom,49,other,family,16.3,531,0.2,4.0,0,7.99,2024-08-20,,461.0
U1469,IND,51,female,premium,6.8,486,0.2,3.0,0,9.99,,,975.5
U1651,Nigeria,20,other,premium,21.7,524,0.2,3.0,0,5.0,2022-01-09,,1415.0
U1427,Nepal,37,other,family,10.7,544,0.2,4.0,0,7.99,2023-03-23,,977.0
U1542,IND,20,female,student,8.0,516,0.2,3.0,1,9.99,2022-01-26,,1398.0
U1447,USA,59,female,premium,13.3,497,0.2,3.0,0,5.0,2022-10-13,,1138.0
U1261,United Kingdom,55,male,free,4.1,539,0.2,3.0,1,7.99,,0.2,975.5
U1687,South Africa,44,unknown,fam,9.0,514,0.2,2.0,1,7.99,2023-10-11,,775.0
U1538,UK,60,female,premium,10.5,487,0.2,5.0,0,7.99,2022-03-22,,1343.0
U1162,Kenya,27,female,studnt,3.3,487,0.2,2.0,0,7.99,2023-11-05,,750.0
U1289,UK,30,male,family,8.9,493,0.2,3.0,0,7.99,,,975.5
U1179,Kenya,14,unknown,free,12.9,500,0.2,4.0,0,7.99,2023-11-06,,749.0
U1501,IND,57,female,premium,4.4,493,0.2,3.0,0,7.99,2023-02-01,,1027.0
U1276,USA,34,male,fam,4.4,475,0.2,4.0,0,0.0,2023-08-02,0.2,845.0
U1642,USA,14,female,premium,3.7,494,0.2,3.0,1,7.99,2022-09-10,,1171.0
U1554,U.K.,23,female,premium,6.5,504,0.1,4.0,1,7.99,2023-05-10,0.1,929.0
U1460,Nigeria,20,male,family,7.8,518,0.2,1.0,0,5.0,2023-08-16,0.2,831.0
U1603,Nepal,38,female,premium,7.8,488,0.2,4.0,1,12.99,2024-06-03,0.2,539.0
U1459,USA,63,unknown,studnt,12.1,489,0.2,3.0,1,12.99,2022-09-12,,1169.0
U1286,Ghana,15,male,family,5.1,489,0.2,5.0,0,7.99,2022-01-01,0.2,1423.0
U1264,United Kingdom,30,male,family,0.5,511,0.2,2.0,0,9.99,2022-05-10,,1294.0
U1612,Ghana,61,other,studnt,1.9,475,0.2,3.0,0,7.99,2024-03-06,,628.0
U1234,Nigeria,29,male,free,10.0,484,0.2,4.0,0,12.99,,,975.5
U1233,USA,60,unknown,student,14.1,507,0.2,5.0,0,7.99,2024-07-16,,496.0
U1085,Kenya,45,male,premium,6.0,487,0.2,3.0,0,7.99,2023-10-07,,779.0
U1287,India,53,male,premium,5.5,500,0.1,2.0,1,7.99,,0.1,975.5
U1029,Nepal,44,male,student,8.2,514,0.2,3.0,0,9.99,2022-01-27,,1397.0
U1325,Ghana,63,unknown,studnt,19.1,477,0.2,1.0,0,9.99,2023-07-29,,849.0
U1446,USA,45,male,fam,11.4,499,0.2,2.0,0,9.99,2023-05-11,,928.0
U1089,IND,13,male,student,9.8,481,0.2,4.0,0,7.99,,,975.5
U1610,United Kingdom,32,unknown,free,15.6,481,0.2,4.0,1,7.99,,,975.5
U1326,India,43,male,studnt,9.6,531,0.2,1.0,0,7.99,2023-06-04,,904.0
U1061,USA,63,unknown,free,6.5,530,0.2,4.0,0,0.0,2022-08-11,,1201.0
U1541,Brazil,49,other,student,15.4,534,0.2,3.0,0,7.99,,,975.5
U1277,Ghana,38,unknown,family,9.2,477,0.2,2.0,0,9.99,2023-07-09,,869.0
U1594,Kenya,19,male,fam,0.8,502,0.2,3.0,0,7.99,2022-10-27,,1124.0
U1160,Brazil,45,female,studnt,11.1,495,0.2,3.0,0,5.0,2022-03-01,0.2,1364.0
U1221,UK,61,male,free,7.1,514,0.2,4.0,0,9.99,2023-06-02,0.2,906.0
U1217,UK,24,male,fam,17.3,485,0.2,4.0,0,0.0,2023-01-05,,1054.0
U1516,U.K.,52,female,family,9.5,461,0.2,3.0,1,5.0,2022-09-27,0.2,1154.0
U1167,U.K.,17,female,studnt,5.9,514,0.2,3.0,1,9.99,,,975.5
U1555,United Kingdom,35,female,free,11.7,545,0.1,3.0,0,9.99,2024-03-05,0.1,629.0
U1108,Brazil,26,male,family,17.1,485,0.2,2.0,0,9.99,,,975.5
U1471,IND,48,female,fam,10.5,521,0.2,4.0,0,7.99,2023-01-08,,1051.0
U1091,IND,60,unknown,student,20.3,498,0.2,2.0,1,9.99,2022-03-01,,1364.0
U1391,Nepal,23,male,fam,9.8,496,0.2,2.0,1,7.99,2022-07-04,,1239.0
U1665,UK,62,unknown,student,11.4,467,0.2,4.0,0,7.99,2023-06-22,,886.0
U1431,Nepal,30,male,free,4.4,466,0.2,4.0,0,0.0,,,975.5
U1038,United Kingdom,48,male,free,6.7,485,0.2,2.0,0,9.99,2023-02-21,,1007.0
U1055,Nigeria,41,male,free,12.1,500,0.2,3.0,0,9.99,2022-12-02,,1088.0
U1100,Ghana,35,female,student,11.4,490,0.2,4.0,1,9.99,2024-06-11,,531.0
U1307,South Africa,46,other,free,5.4,495,0.2,3.0,0,9.99,,,975.5
U1635,Nigeria,31,male,fam,4.1,450,0.2,2.0,0,0.0,2023-08-16,,831.0
U1298,Ghana,61,female,fam,1.2,516,0.2,3.0,1,7.99,,,975.5
U1241,Brazil,64,male,fam,14.0,556,0.2,4.0,1,7.99,,,975.5
U1066,United Kingdom,22,male,free,2.3,493,0.2,4.0,1,7.99,,,975.5
U1118,Kenya,52,male,family,8.9,475,0.2,2.0,0,9.99,2022-04-02,,1332.0
U1036,USA,20,female,fam,22.3,488,0.2,1.0,1,7.99,,,975.5
U1534,USA,55,male,family,6.1,490,0.2,1.0,1,7.99,,0.2,975.5
U1684,Nigeria,44,female,family,12.1,464,0.2,2.0,0,0.0,2022-10-03,,1148.0
U1294,IND,46,female,studnt,7.4,507,0.1,3.0,0,7.99,,0.1,975.5
U1654,Brazil,15,female,premium,19.8,484,0.2,3.0,0,9.99,,,975.5
U1547,South Africa,21,male,premium,9.1,524,0.1,5.0,0,9.99,2022-03-07,0.1,1358.0
U1406,Kenya,24,unknown,premium,8.5,514,0.2,4.0,1,0.0,2023-07-15,,863.0
U1473,Ghana,50,female,studnt,8.5,526,0.1,1.0,1,0.0,,0.1,975.5
U1057,Nigeria,58,other,premium,9.7,491,0.2,3.0,0,5.0,2024-06-06,,536.0
U1134,South Africa,42,female,student,13.0,483,0.2,5.0,0,7.99,2022-09-14,0.2,1167.0
U1661,South Africa,45,male,premium,11.2,512,0.2,3.0,0,5.0,,,975.5
U1334,Kenya,32,male,student,6.4,488,0.2,1.0,1,9.99,,,975.5
U1643,Ghana,40,male,fam,5.7,453,0.1,3.0,1,7.99,2024-07-21,0.1,491.0
U1053,USA,40,female,family,3.6,509,0.2,5.0,1,7.99,,,975.5
U1681,United Kingdom,20,male,family,8.7,476,0.2,3.0,0,7.99,,,975.5
U1374,United Kingdom,18,male,student,14.2,504,0.2,5.0,0,9.99,2022-04-11,0.2,1323.0
U1641,U.K.,62,female,family,5.6,484,0.2,3.0,0,9.99,2022-08-12,0.2,1200.0
U1203,Nepal,62,unknown,fam,17.2,508,0.2,3.0,1,9.99,2023-12-08,,717.0
U1660,United Kingdom,46,female,premium,2.4,504,0.2,4.0,0,12.99,2024-01-05,,689.0
U1069,U.K.,57,male,premium,21.4,454,0.2,3.0,1,7.99,2022-11-05,,1115.0
U1240,South Africa,47,unknown,premium,3.9,483,0.2,1.0,0,12.99,,,975.5
U1230,United Kingdom,59,other,family,18.2,484,0.2,5.0,0,7.99,,,975.5
U1293,IND,34,male,free,17.8,517,0.2,4.0,0,0.0,2023-08-29,,818.0
U1657,IND,22,male,premium,3.6,486,0.2,3.0,1,7.99,,,975.5
U1253,USA,38,male,premium,11.3,497,0.2,4.0,1,9.99,,,975.5
U1499,UK,16,male,studnt,11.2,485,0.2,3.0,0,12.99,2024-05-30,,543.0
U1318,United Kingdom,42,male,student,13.2,458,0.2,2.0,1,0.0,2023-07-15,,863.0
U1677,Nigeria,63,other,student,6.4,541,0.1,2.0,1,0.0,2024-05-04,0.1,569.0
U1350,Brazil,57,female,studnt,11.6,510,0.2,4.0,1,5.0,2022-10-03,,1148.0
U1016,United Kingdom,59,female,free,14.2,514,0.2,2.0,0,5.0,2023-02-23,,1005.0
U1064,USA,37,male,fam,10.1,510,0.2,3.0,0,7.99,,,975.5
U1027,USA,24,female,fam,8.8,508,0.2,1.0,0,9.99,2023-08-30,,817.0
U1658,IND,31,female,student,9.8,508,0.2,3.0,0,7.99,,,975.5
U1522,UK,38,unknown,studnt,12.3,500,0.2,1.0,0,7.99,2023-11-24,,731.0
U1564,United Kingdom,13,male,studnt,16.1,489,0.2,3.0,1,12.99,2024-07-13,,499.0
U1690,UK,28,male,premium,21.7,512,0.2,2.0,1,7.99,,,975.5
U1265,India,50,unknown,premium,10.9,497,0.2,3.0,0,9.99,2023-11-02,,753.0
U1014,South Africa,32,male,free,20.8,487,0.2,2.0,0,7.99,,,975.5
U1213,U.K.,18,unknown,student,0.5,509,0.2,1.0,0,7.99,,,975.5
U1186,Brazil,59,female,family,0.5,490,0.2,1.0,0,9.99,,,975.5
U1492,Nigeria,64,male,fam,13.3,501,0.2,3.0,0,7.99,,,975.5
U1570,U.K.,21,female,premium,11.9,487,0.2,5.0,1,9.99,2023-12-01,,724.0
U1236,Kenya,48,male,free,15.6,548,0.2,3.0,0,12.99,2024-06-05,,537.0
U1451,India,52,other,fam,1.4,511,0.2,3.0,0,5.0,2023-09-09,,807.0
U1402,Brazil,26,female,student,11.4,513,0.2,2.0,1,9.99,2024-03-13,,621.0
U1379,Kenya,22,female,student,7.4,505,0.2,3.0,1,7.99,2023-12-22,,703.0
U1193,South Africa,16,female,premium,12.4,523,0.2,2.0,0,7.99,2022-04-29,,1305.0
U1268,Ghana,27,female,free,8.2,510,0.1,4.0,0,9.99,2022-04-06,0.1,1328.0
U1457,India,15,other,premium,5.3,525,0.2,2.0,1,7.99,2023-07-03,0.2,875.0
U1371,South Africa,55,male,free,10.6,496,0.2,4.0,1,9.99,2024-05-28,,545.0
U1159,Kenya,50,male,studnt,8.3,518,0.2,1.0,1,0.0,2023-01-31,,1028.0
U1191,Kenya,28,female,student,14.5,516,0.2,3.0,0,9.99,,,975.5
U1440,Brazil,45,female,student,15.1,474,0.2,3.0,0,0.0,2023-02-13,0.2,1015.0
U1102,Ghana,49,male,student,15.7,532,0.2,2.0,0,0.0,2023-03-29,,971.0
U1336,UK,23,male,family,17.0,458,0.2,4.0,1,0.0,2023-03-02,,998.0
U1456,South Africa,18,male,fam,9.1,499,0.2,3.0,0,7.99,2024-07-14,,498.0
U1368,USA,23,unknown,student,13.8,519,0.2,1.0,0,0.0,2023-05-06,,933.0
U1224,USA,57,female,family,21.1,499,0.2,4.0,0,9.99,,,975.5
U1600,UK,41,female,premium,8.7,483,0.2,3.0,0,7.99,2024-02-07,,656.0
U1646,USA,42,other,premium,14.8,484,0.2,3.0,0,0.0,,0.2,975.5
U1383,Ghana,52,female,student,4.2,471,0.2,4.0,0,0.0,,,975.5
U1323,Nepal,21,other,free,10.8,499,0.2,4.0,0,7.99,,,975.5
U1606,UK,33,female,student,2.9,490,0.2,3.0,0,12.99,2024-08-20,,461.0
U1092,South Africa,18,female,free,4.0,503,0.2,5.0,0,9.99,2022-03-17,,1348.0
U1361,UK,24,male,free,7.2,485,0.2,3.0,0,0.0,2022-09-21,,1160.0
U1372,UK,15,other,premium,14.9,484,0.2,1.0,0,12.99,,0.2,975.5
U1397,Nigeria,43,male,premium,8.7,514,0.2,3.0,1,5.0,2023-07-03,,875.0
U1067,UK,42,female,fam,14.6,479,0.2,4.0,0,9.99,2024-07-27,,485.0
U1528,U.K.,52,female,family,15.4,480,0.2,1.0,0,12.99,2022-03-11,0.2,1354.0
U1476,UK,39,male,studnt,15.3,530,0.1,3.0,1,9.99,2024-02-06,0.1,657.0
U1214,United Kingdom,13,female,student,12.9,509,0.2,1.0,1,12.99,,,975.5
U1485,UK,50,other,family,7.7,536,0.2,3.0,1,0.0,2022-11-09,,1111.0
U1073,Nepal,30,unknown,student,14.9,494,0.2,1.0,0,12.99,,,975.5
U1282,United Kingdom,32,other,family,12.0,502,0.2,3.0,0,7.99,2023-07-02,,876.0
U1648,Nepal,63,female,family,9.1,481,0.2,1.0,0,9.99,2024-02-03,0.2,660.0
U1663,Nepal,40,female,student,18.8,480,0.2,4.0,1,9.99,,,975.5
U1071,India,45,female,studnt,9.0,525,0.2,3.0,1,9.99,2023-02-25,,1003.0
U1338,USA,27,female,premium,6.8,510,0.2,3.0,0,0.0,,,975.5
U1398,UK,61,male,fam,19.0,451,0.2,3.0,0,9.99,2023-03-16,,984.0
U1182,Kenya,55,male,family,12.5,498,0.2,4.0,0,7.99,2022-09-24,,1157.0
U1536,United Kingdom,56,female,premium,5.6,516,0.2,1.0,1,9.99,2023-06-22,,886.0
U1605,United Kingdom,62,unknown,premium,9.2,493,0.2,3.0,0,0.0,,,975.5
U1220,Brazil,46,male,fam,15.8,494,0.2,2.0,0,9.99,,,975.5
U1664,India,44,male,family,8.2,483,0.2,4.0,0,7.99,,,975.5
U1171,Nepal,29,male,fam,13.7,510,0.2,5.0,0,5.0,,,975.5
U1430,Nigeria,37,male,free,16.0,498,0.2,4.0,1,7.99,2023-02-09,,1019.0
U1461,United Kingdom,54,other,family,13.8,476,0.2,4.0,0,12.99,2022-12-24,,1066.0
U1206,India,33,other,premium,11.4,490,0.2,5.0,0,7.99,2023-04-11,,958.0
U1525,India,24,male,fam,6.7,505,0.2,3.0,1,9.99,2022-04-10,,1324.0
U1344,Nepal,14,male,studnt,15.8,501,0.2,3.0,0,9.99,,,975.5
U1659,Nepal,58,female,free,7.2,495,0.2,3.0,0,5.0,,,975.5
U1345,Nepal,27,male,fam,6.2,511,0.2,3.0,1,0.0,,,975.5
U1480,U.K.,14,male,free,14.5,474,0.2,4.0,0,7.99,,,975.5
U1692,USA,64,unknown,fam,19.8,480,0.1,3.0,0,7.99,2023-11-22,0.1,733.0
U1385,Nepal,32,unknown,free,11.0,504,0.2,3.0,1,7.99,2022-11-02,,1118.0
U1585,India,39,male,fam,6.3,477,0.2,4.0,0,7.99,,,975.5
U1102,Ghana,49,male,student,15.7,532,0.2,2.0,0,0.0,2023-03-29,,971.0
U1433,Nigeria,20,male,premium,12.6,521,0.2,3.0,0,7.99,2024-07-07,0.2,505.0
U1502,USA,14,other,premium,16.1,470,0.1,3.0,1,9.99,2024-03-03,0.1,631.0
U1117,Nigeria,61,other,free,18.6,558,0.2,5.0,0,9.99,2023-12-25,,700.0
U1453,India,51,female,premium,15.5,502,0.2,2.0,0,9.99,2022-12-15,,1075.0
U1527,Kenya,25,female,family,10.0,452,0.2,1.0,0,9.99,,,975.5
U1146,Kenya,51,male,premium,13.7,498,0.2,4.0,0,9.99,2022-11-03,,1117.0
U1682,U.K.,46,male,free,16.0,505,0.2,4.0,0,7.99,,,975.5
U1388,South Africa,21,female,free,12.6,508,0.2,4.0,1,0.0,2023-08-14,0.2,833.0
U1324,United Kingdom,15,female,studnt,11.9,521,0.2,2.0,1,9.99,2023-04-24,,945.0
U1327,UK,52,male,premium,5.9,460,0.2,5.0,0,7.99,2024-02-04,,659.0
U1442,IND,27,female,premium,13.6,504,0.1,3.0,0,9.99,,0.1,975.5
U1493,United Kingdom,27,male,family,23.4,536,0.2,3.0,0,0.0,,,975.5
U1521,Nigeria,59,female,studnt,0.3,506,0.2,3.0,0,7.99,2023-09-03,,813.0
U1256,United Kingdom,19,female,premium,16.0,525,0.2,3.0,0,7.99,2023-06-10,0.2,898.0
U1013,India,31,male,family,2.0,554,0.2,2.0,0,5.0,,0.2,975.5
U1590,Kenya,56,other,premium,12.6,480,0.2,3.0,0,7.99,2023-12-09,,716.0
,India,61,female,fam,16.1,494,0.2,3.0,1,9.99,2022-11-08,,1112.0
U1115,Brazil,16,male,premium,10.3,506,0.2,2.0,1,12.99,,,975.5
U1354,USA,38,unknown,studnt,10.4,479,0.2,3.0,0,5.0,,,975.5
U1088,South Africa,47,male,premium,5.0,487,0.2,3.0,0,0.0,2023-12-18,,707.0
U1504,Nigeria,43,female,student,4.9,504,0.2,3.0,0,0.0,2023-12-07,,718.0
U1305,South Africa,64,female,premium,7.0,482,0.2,4.0,0,9.99,,,975.5
U1125,USA,38,female,studnt,3.4,481,0.2,3.0,0,0.0,,,975.5
U1200,USA,39,male,premium,11.3,487,0.2,2.0,0,9.99,2022-12-24,,1066.0
U1319,Ghana,23,female,premium,7.8,504,0.2,2.0,1,5.0,,,975.5
U1010,Brazil,49,female,student,10.4,457,0.2,5.0,0,9.99,2022-11-04,,1116.0
U1655,Nigeria,44,male,studnt,15.6,521,0.2,2.0,1,7.99,,,975.5
U1404,Kenya,21,male,student,19.0,474,0.2,4.0,0,7.99,,,975.5
U1596,Ghana,18,unknown,free,17.9,524,0.2,2.0,0,5.0,,,975.5
U1024,USA,28,unknown,premium,12.8,510,0.2,3.0,0,0.0,2022-05-15,,1289.0
U1339,Brazil,18,male,family,9.7,511,0.2,3.0,0,0.0,2022-07-30,,1213.0
U1589,South Africa,55,male,studnt,17.2,481,0.2,3.0,0,0.0,,,975.5
U1228,UK,59,male,studnt,19.3,464,0.2,4.0,0,9.99,,0.2,975.5
U1495,Nepal,20,female,family,6.6,496,0.2,2.0,0,9.99,2024-01-01,,693.0
U1491,USA,36,female,student,13.2,479,0.2,1.0,0,7.99,,,975.5
U1637,United Kingdom,13,male,family,11.3,493,0.2,3.0,0,5.0,2022-11-05,,1115.0
U1645,Nigeria,62,female,premium,12.5,478,0.2,4.0,0,9.99,2024-01-27,,667.0
U1189,Ghana,43,male,premium,13.1,500,0.2,3.0,1,7.99,,,975.5
U1139,United Kingdom,27,female,fam,5.4,441,0.2,5.0,1,7.99,2023-09-14,,802.0
U1458,U.K.,19,female,fam,8.9,528,0.1,3.0,0,9.99,,0.1,975.5
U1363,USA,13,female,studnt,11.0,509,0.2,3.0,0,7.99,,,975.5
U1364,USA,38,female,free,11.8,484,0.1,5.0,0,12.99,2022-08-30,0.1,1182.0
U1488,Nepal,59,other,student,11.7,495,0.2,1.0,0,5.0,,,975.5
U1581,South Africa,50,male,studnt,16.4,483,0.2,1.0,1,9.99,2023-06-01,,907.0
U1147,Brazil,50,female,student,13.0,479,0.2,3.0,0,9.99,,,975.5
U1355,UK,16,male,premium,14.4,482,0.2,3.0,0,5.0,2022-02-04,,1389.0
U1419,South Africa,47,male,studnt,0.1,531,0.2,4.0,0,9.99,2023-09-22,,794.0
U1416,India,49,female,studnt,7.2,451,0.2,5.0,0,7.99,2023-04-17,,952.0
U1195,Ghana,16,female,premium,9.9,500,0.2,3.0,1,0.0,2022-02-09,,1384.0
U1299,United Kingdom,56,male,free,4.9,475,0.2,4.0,1,12.99,,0.2,975.5
U1392,Kenya,27,female,fam,15.7,493,0.2,4.0,1,0.0,,,975.5
U1050,U.K.,45,other,studnt,11.4,475,0.2,5.0,0,12.99,,,975.5
U1190,United Kingdom,23,female,family,11.6,475,0.2,4.0,1,7.99,,,975.5
U1401,Ghana,62,male,family,13.0,475,0.2,2.0,0,9.99,,,975.5
U1208,UK,30,female,family,2.8,494,0.2,4.0,0,7.99,,,975.5
U1051,India,32,male,student,6.0,513,0.2,5.0,0,5.0,,,975.5
U1012,IND,47,male,family,5.8,549,0.2,3.0,0,5.0,2023-05-08,,931.0
U1008,Kenya,33,female,studnt,6.5,499,0.2,5.0,0,12.99,,,975.5
U1399,South Africa,17,female,student,11.1,511,0.2,2.0,0,5.0,,,975.5
U1468,Nigeria,42,female,family,11.7,477,0.2,3.0,0,9.99,2023-12-18,0.2,707.0
U1278,Ghana,56,unknown,fam,14.5,531,0.2,4.0,0,0.0,2022-05-29,,1275.0
U1383,Ghana,52,female,student,4.2,471,0.2,4.0,0,0.0,,,975.5
U1166,USA,29,male,fam,14.2,487,0.2,3.0,0,9.99,,,975.5
U1040,Kenya,20,female,student,2.6,516,0.2,3.0,1,7.99,,,975.5
U1121,USA,40,female,premium,7.7,475,0.2,3.0,0,12.99,,,975.5
U1328,India,49,male,premium,3.7,479,0.2,2.0,0,5.0,2022-12-12,,1078.0
U1531,Brazil,45,unknown,studnt,23.7,536,0.2,3.0,0,9.99,2023-07-08,,870.0
U1604,Brazil,40,female,premium,10.2,485,0.2,2.0,1,7.99,2023-11-23,,732.0
U1628,Kenya,41,unknown,free,11.2,495,0.2,4.0,0,7.99,,,975.5
U1110,UK,58,male,student,11.4,496,0.2,4.0,1,9.99,2023-10-03,0.2,783.0
U1482,Ghana,17,female,premium,13.7,499,0.2,5.0,1,12.99,2023-08-29,,818.0
,Nigeria,37,female,family,0.2,503,0.2,2.0,1,12.99,,,975.5
U1348,South Africa,38,other,studnt,8.2,517,0.2,4.0,0,9.99,2022-02-11,0.2,1382.0
U1375,USA,62,female,fam,7.9,511,0.2,4.0,0,5.0,2022-02-02,,1391.0
U1056,Ghana,25,male,premium,6.6,497,0.2,3.0,0,9.99,2023-03-26,,974.0
U1082,Nigeria,39,male,studnt,8.0,486,0.2,2.0,1,9.99,2024-04-18,,585.0
U1562,Nigeria,48,male,family,12.6,498,0.2,2.0,1,0.0,,,975.5
U1320,U.K.,42,female,free,15.1,512,0.2,3.0,0,7.99,,,975.5
U1486,Kenya,25,other,fam,6.3,498,0.2,3.0,1,12.99,,,975.5
U1048,Ghana,29,unknown,free,4.4,493,0.2,3.0,0,7.99,,,975.5
U1009,Brazil,23,female,free,8.8,494,0.2,3.0,1,9.99,,,975.5
U1337,UK,16,female,premium,10.3,498,0.2,4.0,0,7.99,,,975.5
U1360,United Kingdom,61,female,premium,16.5,510,0.2,4.0,0,7.99,2023-06-27,0.2,881.0
U1494,IND,41,other,fam,0.9,500,0.2,5.0,0,7.99,2023-06-14,,894.0
U1291,UK,48,other,student,5.4,528,0.2,3.0,0,9.99,2024-04-03,0.2,600.0
U1662,UK,35,male,studnt,11.3,504,0.1,2.0,0,5.0,2022-05-13,0.1,1291.0
U1101,Kenya,49,other,family,11.0,486,0.2,3.0,0,7.99,2022-06-05,,1268.0
U1130,South Africa,13,female,premium,11.4,492,0.2,1.0,0,12.99,2024-06-13,,529.0
U1316,United Kingdom,60,male,premium,7.9,533,0.2,2.0,0,7.99,2023-02-20,0.2,1008.0
U1175,USA,36,female,student,10.2,444,0.2,3.0,0,5.0,,,975.5
U1573,India,64,female,premium,6.3,504,0.2,5.0,1,5.0,2022-12-22,0.2,1068.0
U1271,Kenya,40,male,family,17.0,500,0.2,4.0,0,9.99,,,975.5
U1519,Nigeria,20,male,fam,1.0,541,0.2,3.0,1,9.99,,,975.5
U1060,India,30,male,premium,8.2,510,0.1,2.0,1,9.99,,0.1,975.5
U1054,U.K.,60,male,family,5.2,491,0.2,2.0,0,5.0,,,975.5
U1132,United Kingdom,17,female,premium,6.1,551,0.2,3.0,0,0.0,,,975.5
U1342,Kenya,50,male,fam,6.5,505,0.2,1.0,0,7.99,2022-12-24,,1066.0
U1630,Kenya,57,female,premium,2.3,481,0.2,3.0,0,7.99,2023-11-10,,745.0
U1614,USA,34,female,student,19.5,533,0.2,2.0,0,0.0,2023-05-11,,928.0
U1032,UK,50,male,studnt,10.3,519,0.2,4.0,1,12.99,,,975.5
U1666,Kenya,19,male,family,6.7,526,0.2,1.0,0,0.0,2022-10-12,,1139.0
U1065,South Africa,14,female,student,6.4,488,0.1,4.0,0,9.99,2022-01-01,0.1,1423.0
U1312,India,34,male,premium,10.4,469,0.2,2.0,1,0.0,2023-05-11,,928.0
U1620,United Kingdom,44,male,studnt,9.5,493,0.2,3.0,0,12.99,,,975.5
U1563,U.K.,35,other,family,9.2,491,0.2,3.0,0,7.99,,,975.5
U1156,India,63,female,fam,12.9,530,0.2,4.0,0,9.99,2024-08-27,,454.0
U1586,U.K.,46,male,studnt,5.3,524,0.2,3.0,0,9.99,2022-03-19,,1346.0
U1248,Nepal,35,other,studnt,10.9,482,0.2,4.0,0,7.99,2023-11-30,,725.0
U1688,Ghana,58,female,studnt,9.3,502,0.2,3.0,1,9.99,,,975.5
U1063,Kenya,59,male,free,6.9,486,0.2,3.0,0,9.99,2023-04-12,0.2,957.0
U1557,UK,58,male,premium,1.0,451,0.2,3.0,1,12.99,,,975.5
U1270,South Africa,49,female,family,9.0,486,0.2,3.0,0,9.99,2023-03-04,0.2,996.0
U1198,United Kingdom,44,male,fam,16.4,493,0.2,4.0,0,7.99,2022-01-23,,1401.0
U1462,UK,64,female,studnt,11.0,505,0.2,5.0,0,9.99,2022-01-18,,1406.0
U1509,IND,38,male,family,2.0,484,0.2,3.0,0,0.0,,,975.5
U1254,Brazil,26,unknown,student,15.7,507,0.2,5.0,1,9.99,2022-11-07,0.2,1113.0
U1526,South Africa,38,other,premium,9.0,523,0.2,2.0,0,5.0,,,975.5
U1331,India,43,unknown,student,20.1,457,0.2,5.0,1,7.99,2022-03-14,,1351.0
U1288,USA,57,female,fam,11.8,530,0.2,1.0,0,7.99,,,975.5
U1245,IND,26,male,family,9.3,496,0.2,2.0,1,0.0,2022-11-02,,1118.0
U1306,UK,38,male,fam,14.4,504,0.2,4.0,0,12.99,2022-08-04,,1208.0
U1560,Nigeria,38,unknown,premium,17.6,505,0.2,4.0,0,0.0,,,975.5
U1062,USA,17,male,free,11.5,512,0.2,2.0,1,7.99,2024-01-31,,663.0
U1176,India,17,other,family,9.5,506,0.2,3.0,0,9.99,2023-02-05,,1023.0
U1058,IND,47,male,family,7.2,495,0.1,3.0,0,7.99,2023-12-01,0.1,724.0
U1672,United Kingdom,35,other,studnt,11.3,481,0.2,5.0,0,9.99,,,975.5
U1333,South Africa,14,female,studnt,4.8,522,0.2,3.0,0,5.0,2023-09-06,,810.0
U1015,South Africa,30,unknown,student,4.3,500,0.2,1.0,0,9.99,,,975.5
U1595,Kenya,64,other,fam,15.9,495,0.2,4.0,0,7.99,2023-02-14,0.2,1014.0
U1267,India,63,female,free,9.0,495,0.1,4.0,0,12.99,,0.1,975.5
U1650,South Africa,13,unknown,premium,9.0,524,0.2,3.0,0,0.0,2022-07-02,,1241.0
U1263,United Kingdom,57,male,fam,13.9,491,0.1,4.0,1,7.99,2024-01-29,0.1,665.0
U1042,Ghana,40,male,premium,8.1,484,0.2,3.0,0,7.99,2023-05-06,,933.0
